lat,lon,type,title,link
54.3936287,18.6091597,sport,Murawa Zaspa Rozstaje,https://www.google.com/maps/place/Murawa+Zaspa+Rozstaje/data=!4m7!3m6!1s0x46fd74c86002bc17:0x4ebd50d536718e50!8m2!3d54.3936287!4d18.6091597!16s%2Fg%2F11c3_8k76n!19sChIJF7wCYMh0_UYRUI5xNtVQvU4?authuser=0&hl=en&rclk=1
54.404354,18.585379,sport,Big Sport Sc. Rowery Author Trek,https://www.google.com/maps/place/Big+Sport+Sc.+Rowery+Author+Trek/data=!4m7!3m6!1s0x46fd756c3dbae11b:0x9405c064f2bc3e08!8m2!3d54.404354!4d18.585379!16s%2Fg%2F11lbnkmlfn!19sChIJG-G6PWx1_UYRCD688mTABZQ?authuser=0&hl=en&rclk=1
54.3959925,18.6229755,sport,Gdansk Sports Club Gedania 1922,https://www.google.com/maps/place/Gdansk+Sports+Club+Gedania+1922/data=!4m7!3m6!1s0x46fd74b403d116e3:0x29da533e9a729551!8m2!3d54.3959925!4d18.6229755!16s%2Fg%2F1216xg0g!19sChIJ4xbRA7R0_UYRUZVymj5T2ik?authuser=0&hl=en&rclk=1
54.3892709,18.6421461,sport,Bladeville - Gdańsk,https://www.google.com/maps/place/Bladeville+-+Gda%C5%84sk/data=!4m7!3m6!1s0x46fd74bc69f01d63:0x8b627e5c9436217b!8m2!3d54.3892709!4d18.6421461!16s%2Fg%2F11g6z4q5b0!19sChIJYx3wabx0_UYReyE2lFx-Yos?authuser=0&hl=en&rclk=1
54.402127,18.662468,sport,UKS Akademia Siatkówki Trefl Gdańsk,https://www.google.com/maps/place/UKS+Akademia+Siatk%C3%B3wki+Trefl+Gda%C5%84sk/data=!4m7!3m6!1s0x46fd0d7306c38ffb:0x18b63df1055f2e11!8m2!3d54.402127!4d18.662468!16s%2Fg%2F11s7n__005!19sChIJ-4_DBnMN_UYRES5fBfE9thg?authuser=0&hl=en&rclk=1
54.333326,18.624759,sport,Power Sport,https://www.google.com/maps/place/Power+Sport/data=!4m7!3m6!1s0x46fd7392ad4cfc21:0xdf8bc313b85d18f7!8m2!3d54.333326!4d18.624759!16s%2Fg%2F1hc2c3vq_!19sChIJIfxMrZJz_UYR9xhduBPDi98?authuser=0&hl=en&rclk=1
54.345625,18.58581,sport,Kam-sport,https://www.google.com/maps/place/Kam-sport/data=!4m7!3m6!1s0x46fd74695d9acbbb:0x96bf273eaebfb9c9!8m2!3d54.345625!4d18.58581!16s%2Fg%2F11fmmdxgcs!19sChIJu8uaXWl0_UYRybm_rj4nv5Y?authuser=0&hl=en&rclk=1
54.3687203,18.6246217,sport,MOSiR w Gdańsku,https://www.google.com/maps/place/MOSiR+w+Gda%C5%84sku/data=!4m7!3m6!1s0x46fd739a9426f68b:0x78a4f6e27197547d!8m2!3d54.3687203!4d18.6246217!16s%2Fm%2F0hgq78n!19sChIJi_YmlJpz_UYRfVSXceL2pHg?authuser=0&hl=en&rclk=1
54.3205746,18.5522389,sport,Adventure Sports,https://www.google.com/maps/place/Adventure+Sports/data=!4m7!3m6!1s0x46fd769e7c04deeb:0x6cc28c8ac46e07bd!8m2!3d54.3205746!4d18.5522389!16s%2Fg%2F11cjj1b9cj!19sChIJ694EfJ52_UYRvQduxIqMwmw?authuser=0&hl=en&rclk=1
54.3757582,18.5677182,sport,"""Happy Sport"" Krzysztof Wesołowski",https://www.google.com/maps/place/%22Happy+Sport%22+Krzysztof+Weso%C5%82owski/data=!4m7!3m6!1s0x46fd74fd30dd00ef:0xd5728ac6ba1f1c98!8m2!3d54.3757582!4d18.5677182!16s%2Fg%2F11h6g11x2b!19sChIJ7wDdMP10_UYRmBwfusaKctU?authuser=0&hl=en&rclk=1
54.3895912,18.589858,sport,Sklep sportowy w Gdańsku | SportSalon.pl,https://www.google.com/maps/place/Sklep+sportowy+w+Gda%C5%84sku+%7C+SportSalon.pl/data=!4m7!3m6!1s0x46fd75489c888a83:0x6cee2f9bcda644d!8m2!3d54.3895912!4d18.589858!16s%2Fg%2F11fn9dmvq5!19sChIJg4qInEh1_UYRTWTavPnizgY?authuser=0&hl=en&rclk=1
54.390484,18.608991,sport,Rugby Gilbert Polska | sprzęt sportowy | Sklep akcesoria i gadżety Rugby,https://www.google.com/maps/place/Rugby+Gilbert+Polska+%7C+sprz%C4%99t+sportowy+%7C+Sklep+akcesoria+i+gad%C5%BCety+Rugby/data=!4m7!3m6!1s0x46fd74c79617371b:0xeafa287d0eacd2b5!8m2!3d54.390484!4d18.608991!16s%2Fg%2F11c5xd5jvr!19sChIJGzcXlsd0_UYRtdKsDn0o-uo?authuser=0&hl=en&rclk=1
54.3825192,18.6022969,sport,4F,https://www.google.com/maps/place/4F/data=!4m7!3m6!1s0x46fd74c1d90c4f3b:0x86be5c5a34cb7a1!8m2!3d54.3825192!4d18.6022969!16s%2Fg%2F11cn9k8bkm!19sChIJO08M2cF0_UYRobdMo8Xlawg?authuser=0&hl=en&rclk=1
54.3829197,18.6052765,sport,Skate Care Skateshop,https://www.google.com/maps/place/Skate+Care+Skateshop/data=!4m7!3m6!1s0x46fd7520faeee8fb:0x30bd5494ba20234d!8m2!3d54.3829197!4d18.6052765!16s%2Fg%2F11qm0ft7cr!19sChIJ--ju-iB1_UYRTSMgupRUvTA?authuser=0&hl=en&rclk=1
54.3828024,18.6004565,sport,Jack Wolfskin,https://www.google.com/maps/place/Jack+Wolfskin/data=!4m7!3m6!1s0x46fd74ea79e3fd01:0xf106f6cad1d5f95d!8m2!3d54.3828024!4d18.6004565!16s%2Fg%2F1tkml73y!19sChIJAf3jeep0_UYRXfnV0cr2BvE?authuser=0&hl=en&rclk=1
54.3825656,18.600877,sport,The North Face,https://www.google.com/maps/place/The+North+Face/data=!4m7!3m6!1s0x46fd74c1d90c4f3b:0x18575ed97eaea84e!8m2!3d54.3825656!4d18.600877!16s%2Fg%2F11csbdfrtl!19sChIJO08M2cF0_UYRTqiuftleVxg?authuser=0&hl=en&rclk=1
54.3879744,18.638985,sport,Padbox Centrum Sportowe,https://www.google.com/maps/place/Padbox+Centrum+Sportowe/data=!4m7!3m6!1s0x46fd7512239a5e01:0x96ec79d8fe39ab4c!8m2!3d54.3879744!4d18.638985!16s%2Fg%2F11rq2lw8b8!19sChIJAV6aIxJ1_UYRTKs5_th57JY?authuser=0&hl=en&rclk=1
54.382832,18.6403541,sport,Sport & Health Łukasz Szprengel,https://www.google.com/maps/place/Sport+%26+Health+%C5%81ukasz+Szprengel/data=!4m7!3m6!1s0x46fd75992e50080f:0xaccf9de5cad91bbe!8m2!3d54.382832!4d18.6403541!16s%2Fg%2F11q9mbn4c2!19sChIJDwhQLpl1_UYRvhvZyuWdz6w?authuser=0&hl=en&rclk=1
54.3910853,18.6378925,sport,Sports Hospitality Sp. z o.o.,https://www.google.com/maps/place/Sports+Hospitality+Sp.+z+o.o./data=!4m7!3m6!1s0x46fd74aed37335ed:0x5a67324f6aac4732!8m2!3d54.3910853!4d18.6378925!16s%2Fg%2F11h7zf6048!19sChIJ7TVz0650_UYRMkesak8yZ1o?authuser=0&hl=en&rclk=1
54.379174,18.6249289,sport,"m-sport Szkoła Pływania, Aqua AerobikDesign","https://www.google.com/maps/place/m-sport+Szko%C5%82a+P%C5%82ywania,+Aqua+AerobikDesign/data=!4m7!3m6!1s0x46fd74a287ca45c3:0x7c8ab3a20483a396!8m2!3d54.379174!4d18.6249289!16s%2Fg%2F11j53qz350!19sChIJw0XKh6J0_UYRlqODBKKzinw?authuser=0&hl=en&rclk=1"
54.3732138,18.6152571,sport,QBASPORT Proserwis&Shop,https://www.google.com/maps/place/QBASPORT+Proserwis%26Shop/data=!4m7!3m6!1s0x46fd0b627b9f8ac7:0x8091d9084e6fe7ac!8m2!3d54.3732138!4d18.6152571!16s%2Fg%2F11c531zq65!19sChIJx4qfe2IL_UYRrOdvTgjZkYA?authuser=0&hl=en&rclk=1
54.3520252,18.6466384,sport,University of Physical Education and Sport-AWFIS,https://www.google.com/maps/place/University+of+Physical+Education+and+Sport-AWFIS/data=!4m7!3m6!1s0x46fd739e040de7b1:0x2ec1ef2ea096d01c!8m2!3d54.3520252!4d18.6466384!16s%2Fg%2F11b6hq43m2!19sChIJsecNBJ5z_UYRHNCWoC7vwS4?authuser=0&hl=en&rclk=1
54.2914256,18.5313013,sport,Galeria Sportowa,https://www.google.com/maps/place/Galeria+Sportowa/data=!4m7!3m6!1s0x46fd735732bba65b:0x55d326119869fa5b!8m2!3d54.2914256!4d18.5313013!16s%2Fg%2F11bv19c2h9!19sChIJW6a7Mldz_UYRW_ppmBEm01U?authuser=0&hl=en&rclk=1
54.340597,18.6198469,sport,GABI Dance Center,https://www.google.com/maps/place/GABI+Dance+Center/data=!4m7!3m6!1s0x46fd747596f01249:0x3251fa4fb369d253!8m2!3d54.340597!4d18.6198469!16s%2Fg%2F1th0ll95!19sChIJSRLwlnV0_UYRU9Jps0_6UTI?authuser=0&hl=en&rclk=1
53.7831818,20.5753435,sport,Motorboat and sailing shop AQUA-SPORT,https://www.google.com/maps/place/Motorboat+and+sailing+shop+AQUA-SPORT/data=!4m7!3m6!1s0x46e2799bee046f69:0x93f8b60875d713fa!8m2!3d53.7831818!4d20.5753435!16s%2Fg%2F11cmdg2q_9!19sChIJaW8E7pt54kYR-hPXdQi2-JM?authuser=0&hl=en&rclk=1
54.347139,18.4377643,sport,Klub Sporting Leźno,https://www.google.com/maps/place/Klub+Sporting+Le%C5%BAno/data=!4m7!3m6!1s0x46fd9f61660d5a49:0xa471e9ee8f152ccb!8m2!3d54.347139!4d18.4377643!16s%2Fg%2F11fv38vkyd!19sChIJSVoNZmGf_UYRyywVj-7pcaQ?authuser=0&hl=en&rclk=1
54.360994,18.5869779,sport,Sports-School Kolesar,https://www.google.com/maps/place/Sports-School+Kolesar/data=!4m7!3m6!1s0x46fd704b6ab289ef:0xd99b065603192e5!8m2!3d54.360994!4d18.5869779!16s%2Fg%2F11h1v9vyds!19sChIJ74myaktw_UYR5ZIxYGWwmQ0?authuser=0&hl=en&rclk=1
54.3773803,18.6072282,sport,Sklep piłkarski R-GOL.com Gdańsk,https://www.google.com/maps/place/Sklep+pi%C5%82karski+R-GOL.com+Gda%C5%84sk/data=!4m7!3m6!1s0x46fd749446d19051:0x62c4ae0857e24071!8m2!3d54.3773803!4d18.6072282!16s%2Fg%2F1hm3ptxm9!19sChIJUZDRRpR0_UYRcUDiVwiuxGI?authuser=0&hl=en&rclk=1
54.3711999,18.6019164,sport,"Dawny tor saneczkowy, wcześniej Schodkowa Droga (Stufenweg, z planu Kafemanna)","https://www.google.com/maps/place/Dawny+tor+saneczkowy,+wcze%C5%9Bniej+Schodkowa+Droga+(Stufenweg,+z+planu+Kafemanna)/data=!4m7!3m6!1s0x46fd75039a838933:0xd52b658d6c6253de!8m2!3d54.3711999!4d18.6019164!16s%2Fg%2F11jn3fftd6!19sChIJM4mDmgN1_UYR3lNibI1lK9U?authuser=0&hl=en&rclk=1"
54.3767577,18.614744,sport,Sports Pub,https://www.google.com/maps/place/Sports+Pub/data=!4m7!3m6!1s0x46fd7496fe1de4f1:0xe72adcfef2ae1f30!8m2!3d54.3767577!4d18.614744!16s%2Fg%2F11g68x9htf!19sChIJ8eQd_pZ0_UYRMB-u8v7cKuc?authuser=0&hl=en&rclk=1
54.3687645,18.6275619,sport,Stowarzyszenie Aktywni w Trójmieście,https://www.google.com/maps/place/Stowarzyszenie+Aktywni+w+Tr%C3%B3jmie%C5%9Bcie/data=!4m7!3m6!1s0x46fd754404d987bf:0x7f3a96f4b4f4902e!8m2!3d54.3687645!4d18.6275619!16s%2Fg%2F11fkqkt1qz!19sChIJv4fZBER1_UYRLpD0tPSWOn8?authuser=0&hl=en&rclk=1
54.3538039,18.6509391,sport,Duo Sport s.c.,https://www.google.com/maps/place/Duo+Sport+s.c./data=!4m7!3m6!1s0x46fd7375a50c1977:0xa50461af710c8535!8m2!3d54.3538039!4d18.6509391!16s%2Fg%2F1vg4hh7t!19sChIJdxkMpXVz_UYRNYUMca9hBKU?authuser=0&hl=en&rclk=1
54.339838,18.620902,sport,PRO Sport Wojciech Rząsa Gdańska Akademia Pływania - nauka pływania dla dzieci i dorosłych,https://www.google.com/maps/place/PRO+Sport+Wojciech+Rz%C4%85sa+Gda%C5%84ska+Akademia+P%C5%82ywania+-+nauka+p%C5%82ywania+dla+dzieci+i+doros%C5%82ych/data=!4m7!3m6!1s0x46fd744289ab21b1:0x4c0f33df5c8fee65!8m2!3d54.339838!4d18.620902!16s%2Fg%2F11c2pjll0w!19sChIJsSGriUJ0_UYRZe6PXN8zD0w?authuser=0&hl=en&rclk=1
54.3493773,18.6433597,sport,adidas Store Gdansk,https://www.google.com/maps/place/adidas+Store+Gdansk/data=!4m7!3m6!1s0x46fd732c78f711e3:0x767159030297dd8e!8m2!3d54.3493773!4d18.6433597!16s%2Fg%2F11gtckt534!19sChIJ4xH3eCxz_UYRjt2XAgNZcXY?authuser=0&hl=en&rclk=1
54.355118,18.3797878,sport,ePontony.pl - sklep,https://www.google.com/maps/place/ePontony.pl+-+sklep/data=!4m7!3m6!1s0x46fd9c201bcb34b1:0xa6f6e676de5b7c15!8m2!3d54.355118!4d18.3797878!16s%2Fg%2F1tg38szb!19sChIJsTTLGyCc_UYRFXxb3nbm9qY?authuser=0&hl=en&rclk=1
54.3498485,18.5283215,sport,Decathlon Gdańsk Kartuska,https://www.google.com/maps/place/Decathlon+Gda%C5%84sk+Kartuska/data=!4m7!3m6!1s0x46fd75b99d12b3db:0xf4117c0b3dd47ddd!8m2!3d54.3498485!4d18.5283215!16s%2Fg%2F1tjgz1hr!19sChIJ27MSnbl1_UYR3X3UPQt8EfQ?authuser=0&hl=en&rclk=1
54.351528,18.5855125,sport,Winner Sports,https://www.google.com/maps/place/Winner+Sports/data=!4m7!3m6!1s0x46fd750e77f1516b:0xf6e577874c23f0ad!8m2!3d54.351528!4d18.5855125!16s%2Fg%2F11r0f32hq8!19sChIJa1Hxdw51_UYRrfAjTId35fY?authuser=0&hl=en&rclk=1
54.3603091,18.5794362,sport,Sport Creative,https://www.google.com/maps/place/Sport+Creative/data=!4m7!3m6!1s0x46fd75a17cfef8b7:0xc22b5a1bc2203ebc!8m2!3d54.3603091!4d18.5794362!16s%2Fg%2F11fn2vy_jf!19sChIJt_j-fKF1_UYRvD4gwhtaK8I?authuser=0&hl=en&rclk=1
54.3487037,18.6065769,sport,Cycle Sports Center Buga,https://www.google.com/maps/place/Cycle+Sports+Center+Buga/data=!4m7!3m6!1s0x46fd747a17dcd0a3:0x1bbbdad8d3d56a66!8m2!3d54.3487037!4d18.6065769!16s%2Fg%2F1th1src5!19sChIJo9DcF3p0_UYRZmrV09jauxs?authuser=0&hl=en&rclk=1
54.3603093,18.6250467,sport,Centrum Sportowe GUMed,https://www.google.com/maps/place/Centrum+Sportowe+GUMed/data=!4m7!3m6!1s0x46fd7481e1c0ee69:0x54907d1d08593603!8m2!3d54.3603093!4d18.6250467!16s%2Fg%2F11f5dmq81w!19sChIJae7A4YF0_UYRAzZZCB19kFQ?authuser=0&hl=en&rclk=1
54.3642067,18.7275768,sport,Pusty Staw,https://www.google.com/maps/place/Pusty+Staw/data=!4m7!3m6!1s0x46fd72c190986f67:0xd3f9eaa682163e5c!8m2!3d54.3642067!4d18.7275768!16s%2Fg%2F11fy4yw4l0!19sChIJZ2-YkMFy_UYRXD4Wgqbq-dM?authuser=0&hl=en&rclk=1
54.3575068,18.7802123,sport,Szkolenia motorowodne Ocean Team Sailing School,https://www.google.com/maps/place/Szkolenia+motorowodne+Ocean+Team+Sailing+School/data=!4m7!3m6!1s0x471427e8bc03cbab:0xf0f9fd9a0192289!8m2!3d54.3575068!4d18.7802123!16s%2Fg%2F11h48wyqjw!19sChIJq8sDvOgnFEcRiSIZoNmfDw8?authuser=0&hl=en&rclk=1
52.2642953,20.970478,sport,Studio Sport,https://www.google.com/maps/place/Studio+Sport/data=!4m7!3m6!1s0x471ecbb7b986992d:0x5af463db986c4763!8m2!3d52.2642953!4d20.970478!16s%2Fg%2F1td6q_4r!19sChIJLZmGubfLHkcRY0dsmNtj9Fo?authuser=0&hl=en&rclk=1
52.2570098,20.9838966,sport,Intersport,https://www.google.com/maps/place/Intersport/data=!4m7!3m6!1s0x471ecb8ec592fc15:0x135673fc6147d9dd!8m2!3d52.2570098!4d20.9838966!16s%2Fg%2F1vvr4zz9!19sChIJFfySxY7LHkcR3dlHYfxzVhM?authuser=0&hl=en&rclk=1
52.2463829,20.9793643,sport,Adventure Sports,https://www.google.com/maps/place/Adventure+Sports/data=!4m7!3m6!1s0x471ecb8169bc911d:0xe038cd69c9786e9b!8m2!3d52.2463829!4d20.9793643!16s%2Fg%2F1ptxs1j2q!19sChIJHZG8aYHLHkcRm254yWnNOOA?authuser=0&hl=en&rclk=1
52.2420481,20.9305433,sport,Martes Sport,https://www.google.com/maps/place/Martes+Sport/data=!4m7!3m6!1s0x471ecbb36d0a121d:0x9ae114620fd3413f!8m2!3d52.2420481!4d20.9305433!16s%2Fg%2F11gmfy6zgk!19sChIJHRIKbbPLHkcRP0HTD2IU4Zo?authuser=0&hl=en&rclk=1
52.2573732,20.9845828,sport,Maks Sport,https://www.google.com/maps/place/Maks+Sport/data=!4m7!3m6!1s0x471ecb8ec592fb9b:0xa57d2c9d477e7af2!8m2!3d52.2573732!4d20.9845828!16s%2Fg%2F1v9ghrdn!19sChIJm_uSxY7LHkcR8np-R50sfaU?authuser=0&hl=en&rclk=1
54.2910718,18.5318484,sport,Victoria-Sport Sp. o.o.,https://www.google.com/maps/place/Victoria-Sport+Sp.+o.o./data=!4m7!3m6!1s0x46fd735727bbaf95:0xc5d2ce74aaad0537!8m2!3d54.2910718!4d18.5318484!16s%2Fg%2F1tjz6n5r!19sChIJla-7J1dz_UYRNwWtqnTO0sU?authuser=0&hl=en&rclk=1
54.3497606,18.5276082,sport,Ustaw się na bieganie w Gdańsku,https://www.google.com/maps/place/Ustaw+si%C4%99+na+bieganie+w+Gda%C5%84sku/data=!4m7!3m6!1s0x46fd7534fe71fc8b:0xeb16822edc590db9!8m2!3d54.3497606!4d18.5276082!16s%2Fg%2F11rkh99jn0!19sChIJi_xx_jR1_UYRuQ1Z3C6CFus?authuser=0&hl=en&rclk=1
54.3501277,18.5279705,sport,Siłownia na świeżym powietrzu / Street workout Decathlon,https://www.google.com/maps/place/Si%C5%82ownia+na+%C5%9Bwie%C5%BCym+powietrzu+%2F+Street+workout+Decathlon/data=!4m7!3m6!1s0x46fd75ca2e88e289:0x92f68b2403a1816d!8m2!3d54.3501277!4d18.5279705!16s%2Fg%2F11jn48dq35!19sChIJieKILsp1_UYRbYGhAySL9pI?authuser=0&hl=en&rclk=1
54.3312078,18.5655096,sport,"""Sport & Travel""",https://www.google.com/maps/place/%22Sport+%26+Travel%22/data=!4m7!3m6!1s0x46fd76b9affffe21:0x840b96953c55cb6a!8m2!3d54.3312078!4d18.5655096!16s%2Fg%2F119vvq_jv!19sChIJIf7_r7l2_UYRastVPJWWC4Q?authuser=0&hl=en&rclk=1
54.3535329,18.6026566,sport,Lilgim - gimnastyka sportowa dla dzieci i młodzieży,https://www.google.com/maps/place/Lilgim+-+gimnastyka+sportowa+dla+dzieci+i+m%C5%82odzie%C5%BCy/data=!4m7!3m6!1s0x46fd747c810db295:0xa5c3a3cf94133bda!8m2!3d54.3535329!4d18.6026566!16s%2Fg%2F1yg4fj7dg!19sChIJlbINgXx0_UYR2jsTlM-jw6U?authuser=0&hl=en&rclk=1
54.3497686,18.644398,sport,City Sport,https://www.google.com/maps/place/City+Sport/data=!4m7!3m6!1s0x46fd73cdecf041b5:0x70cea1b038ed78bd!8m2!3d54.3497686!4d18.644398!16s%2Fg%2F11g0km43xh!19sChIJtUHw7M1z_UYRvXjtOLChznA?authuser=0&hl=en&rclk=1
54.3456603,18.6426834,sport,Boiska do koszykówki,https://www.google.com/maps/place/Boiska+do+koszyk%C3%B3wki/data=!4m7!3m6!1s0x46fd7341dc676817:0xdd4eb3f8b92f6a47!8m2!3d54.3456603!4d18.6426834!16s%2Fg%2F11t4crm5cs!19sChIJF2hn3EFz_UYRR2ovufizTt0?authuser=0&hl=en&rclk=1
54.347878,18.6607281,sport,HELLY HANSEN GDAŃSK,https://www.google.com/maps/place/HELLY+HANSEN+GDA%C5%83SK/data=!4m7!3m6!1s0x46fd73b4b2a8c855:0xd1d6b3cebc24c840!8m2!3d54.347878!4d18.6607281!16s%2Fg%2F11jwxycrxb!19sChIJVciosrRz_UYRQMgkvM6z1tE?authuser=0&hl=en&rclk=1
54.347575,18.6714291,sport,GKŻ Wybrzeże Gdańsk,https://www.google.com/maps/place/GK%C5%BB+Wybrze%C5%BCe+Gda%C5%84sk/data=!4m7!3m6!1s0x46fd73a81aea6ba9:0x27991ca69000d3dc!8m2!3d54.347575!4d18.6714291!16s%2Fg%2F1tdd3z9m!19sChIJqWvqGqhz_UYR3NMAkKYcmSc?authuser=0&hl=en&rclk=1
54.3637382,18.6430219,sport,Sekcja Sport,https://www.google.com/maps/place/Sekcja+Sport/data=!4m7!3m6!1s0x46fd7785404e7def:0x42319c1d0e5df66c!8m2!3d54.3637382!4d18.6430219!16s%2Fg%2F11f9xtzltq!19sChIJ731OQIV3_UYRbPZdDh2cMUI?authuser=0&hl=en&rclk=1
54.313741,18.5693898,sport,PRO SPORT Rowery Gdańsk | Oficjalny sklep rowerowy TREK,https://www.google.com/maps/place/PRO+SPORT+Rowery+Gda%C5%84sk+%7C+Oficjalny+sklep+rowerowy+TREK/data=!4m7!3m6!1s0x46fd77cadb74fb4d:0xd91fe55f177ab975!8m2!3d54.313741!4d18.5693898!16s%2Fg%2F11pt_4hrn6!19sChIJTft028p3_UYRdbl6F1_lH9k?authuser=0&hl=en&rclk=1
54.3376277,18.6130189,sport,"LORD4SPORT - sprzęt fitness, wyposażenie siłowni. Sprzedaż detaliczna i hurtowa.","https://www.google.com/maps/place/LORD4SPORT+-+sprz%C4%99t+fitness,+wyposa%C5%BCenie+si%C5%82owni.+Sprzeda%C5%BC+detaliczna+i+hurtowa./data=!4m7!3m6!1s0x46fd73a9818c3129:0x26f9a4d99b2d3459!8m2!3d54.3376277!4d18.6130189!16s%2Fg%2F11h94_llc3!19sChIJKTGMgalz_UYRWTQtm9mk-SY?authuser=0&hl=en&rclk=1"
54.330836,18.5981686,sport,Sport Event,https://www.google.com/maps/place/Sport+Event/data=!4m7!3m6!1s0x46fd74096ebc4929:0x28603f799711531f!8m2!3d54.330836!4d18.5981686!16s%2Fg%2F11fmxyr3pm!19sChIJKUm8bgl0_UYRH1MRl3k_YCg?authuser=0&hl=en&rclk=1
54.3369474,18.638506,sport,VT Dystrybucja,https://www.google.com/maps/place/VT+Dystrybucja/data=!4m7!3m6!1s0x4162014e2bd73c3b:0xeafd591003c7f5b0!8m2!3d54.3369474!4d18.638506!16s%2Fg%2F11b6gqgdqq!19sChIJOzzXK04BYkERsPXHAxBZ_eo?authuser=0&hl=en&rclk=1
54.3199889,18.6359068,sport,PRO Sport Wojciech Rząsa Gdańska Akademia Pływania - nauka pływania dla dzieci i dorosłych,https://www.google.com/maps/place/PRO+Sport+Wojciech+Rz%C4%85sa+Gda%C5%84ska+Akademia+P%C5%82ywania+-+nauka+p%C5%82ywania+dla+dzieci+i+doros%C5%82ych/data=!4m7!3m6!1s0x46fd730541c463eb:0x8e33da8f4a2cfd9b!8m2!3d54.3199889!4d18.6359068!16s%2Fg%2F11gkbvrqb8!19sChIJ62PEQQVz_UYRm_0sSo_aM44?authuser=0&hl=en&rclk=1
54.3401013,18.6513391,sport,Akademia Carvingu,https://www.google.com/maps/place/Akademia+Carvingu/data=!4m7!3m6!1s0x46fd73a31028b245:0xe4a53b32626cc153!8m2!3d54.3401013!4d18.6513391!16s%2Fg%2F1pp2tkk1s!19sChIJRbIoEKNz_UYRU8FsYjI7peQ?authuser=0&hl=en&rclk=1
54.3394037,18.6590066,sport,Siłownia pod chmurką,https://www.google.com/maps/place/Si%C5%82ownia+pod+chmurk%C4%85/data=!4m7!3m6!1s0x46fd73bcb7a3f8eb:0xf7a62844c26211e9!8m2!3d54.3394037!4d18.6590066!16s%2Fg%2F11n0409mky!19sChIJ6_ijt7xz_UYR6RFiwkQopvc?authuser=0&hl=en&rclk=1
54.3108085,18.4704725,sport,Klub sportowy Sulmin,https://www.google.com/maps/place/Klub+sportowy+Sulmin/data=!4m7!3m6!1s0x46fd77db9bfffd51:0xef822ea3da80ada8!8m2!3d54.3108085!4d18.4704725!16s%2Fg%2F11q8y6_7cw!19sChIJUf3_m9t3_UYRqK2A2qMugu8?authuser=0&hl=en&rclk=1
54.3221459,18.4506424,sport,Ośrodek Jeździectwa i Rekreacji UROK,https://www.google.com/maps/place/O%C5%9Brodek+Je%C5%BAdziectwa+i+Rekreacji+UROK/data=!4m7!3m6!1s0x46fd9df5d03c10b9:0x9ece9692fbc0d5e!8m2!3d54.3221459!4d18.4506424!16s%2Fg%2F11bw3dmjg0!19sChIJuRA80PWd_UYRXg28L2np7Ak?authuser=0&hl=en&rclk=1
54.291387,18.5311903,sport,VICTORIA-SPORT,https://www.google.com/maps/place/VICTORIA-SPORT/data=!4m7!3m6!1s0x46fd76e5ff2ac85b:0xab3bb8b17f8d1e06!8m2!3d54.291387!4d18.5311903!16s%2Fg%2F11c5bsmth6!19sChIJW8gq_-V2_UYRBh6Nf7G4O6s?authuser=0&hl=en&rclk=1
54.3203524,18.5514108,sport,ASICS - Gdańsk Factory Outlet,https://www.google.com/maps/place/ASICS+-+Gda%C5%84sk+Factory+Outlet/data=!4m7!3m6!1s0x46fd769e42be47cf:0x158a27d10cee463!8m2!3d54.3203524!4d18.5514108!16s%2Fg%2F11b5z47lpb!19sChIJz0e-Qp52_UYRY-TOEH2iWAE?authuser=0&hl=en&rclk=1
54.3215725,18.5624868,sport,GemSetMecz,https://www.google.com/maps/place/GemSetMecz/data=!4m7!3m6!1s0x46fd75650f9ac57f:0xca0bbb1771fed228!8m2!3d54.3215725!4d18.5624868!16s%2Fg%2F11jh8sh95k!19sChIJf8WaD2V1_UYRKNL-cRe7C8o?authuser=0&hl=en&rclk=1
54.3195653,18.5523164,sport,Attitude-Sport. Krause T.,https://www.google.com/maps/place/Attitude-Sport.+Krause+T./data=!4m7!3m6!1s0x46fd769e7e5a35c7:0x74494e9811b1d670!8m2!3d54.3195653!4d18.5523164!16s%2Fg%2F1tj9s0qm!19sChIJxzVafp52_UYRcNaxEZhOSXQ?authuser=0&hl=en&rclk=1
54.3203524,18.5514108,sport,Salomon FO Gdansk,https://www.google.com/maps/place/Salomon+FO+Gdansk/data=!4m7!3m6!1s0x46fd769e7c04deef:0x60624395f0698352!8m2!3d54.3203524!4d18.5514108!16s%2Fg%2F11f14717b1!19sChIJ794EfJ52_UYRUoNp8JVDYmA?authuser=0&hl=en&rclk=1
54.3229259,18.5680602,sport,Siłownia na świeżym powietrzu,https://www.google.com/maps/place/Si%C5%82ownia+na+%C5%9Bwie%C5%BCym+powietrzu/data=!4m7!3m6!1s0x46fd758568a238e3:0x6b5d4be58f050740!8m2!3d54.3229259!4d18.5680602!16s%2Fg%2F11kf278_qj!19sChIJ4ziiaIV1_UYRQAcFj-VLXWs?authuser=0&hl=en&rclk=1
